OrderID,Region,Product,SalesRep,Units,UnitPrice,TotalSales,Discount(%),Profit,OrderDate
370,West,Laptop,Ali,6,1181,7086,15,651.8671794522742,2021-11-07
371,West,Smartphone,Sophia,17,1400,23800,0,5887.032030933769,2021-06-12
372,West,Keyboard,Hamza,9,1429,12861,0,2461.6905332748925,2021-04-08
373,West,Smartphone,John,33,522,17226,20,5023.170571554251,2022-01-23
374,South,Smartphone,Emma,4,223,892,20,201.28006680481462,2023-08-06
375,South,Monitor,Hamza,16,909,14544,0,2092.8827171841726,2021-08-04
376,East,Keyboard,David,40,1601,64040,10,10392.101658152073,2024-02-25
377,East,Tablet,David,19,908,17252,20,4868.798122346348,2020-10-22
378,West,Keyboard,David,21,1826,38346,0,8434.993325791043,2023-09-01
379,East,Mouse,David,30,976,29280,0,10015.686066429582,2023-10-15
380,West,Monitor,Sara,19,1946,36974,20,8980.025693699738,2022-11-16
381,South,Monitor,David,17,1571,26707,10,9141.507027441481,2021-11-28
382,North,Laptop,John,44,1702,74888,15,15025.66835867416,2022-07-31
383,West,Monitor,Sara,2,1108,2216,5,278.43154251213184,2021-08-30
384,South,Smartphone,David,32,1039,33248,15,9036.015524513741,2023-12-10
385,South,Monitor,David,47,671,31537,0,9808.347031813608,2021-02-22
386,South,Keyboard,Sara,13,823,10699,15,2628.661711925313,2023-05-05
387,West,Tablet,Emma,10,860,8600,10,896.4928371416845,2021-01-11
388,South,Tablet,Emma,44,1473,64812,20,9948.44062713877,2021-07-19
389,South,Monitor,Sara,36,1828,65808,20,11091.230407773977,2024-05-05
390,East,Monitor,Sara,31,1681,52111,10,15056.606270189719,2022-08-04
391,West,Printer,John,34,1880,63920,15,17595.361013689915,2023-02-14
392,South,Laptop,Sophia,39,1907,74373,5,13795.879851493539,2023-08-24
393,South,Monitor,Emma,8,434,3472,10,487.88218872200065,2022-08-11
394,North,Laptop,Sophia,22,818,17996,5,6287.39945801992,2022-10-24
395,East,Monitor,Sophia,9,1847,16623,5,3071.727881998389,2020-11-21
396,East,Laptop,Sophia,15,1073,16095,0,1633.6570240535618,2022-12-30
397,East,Printer,Emma,5,896,4480,0,901.2745675804781,2020-10-15
398,West,Printer,Ali,29,1965,56985,15,7449.2870365686,2023-04-07
399,West,Keyboard,Hamza,50,1247,62350,20,6464.929144150912,2024-09-27
400,North,Mouse,John,12,1411,16932,10,5918.7903076921575,2020-09-13
401,West,Laptop,Ali,27,1658,44766,10,6485.040208164009,2023-01-04
402,North,Printer,Hamza,37,522,19314,10,3220.434236362272,2020-10-05
403,West,Mouse,Sophia,1,1051,1051,0,295.2729708165171,2022-05-17
404,East,Mouse,Ali,45,1493,67185,10,19193.313217311923,2020-02-15
405,North,Laptop,John,49,299,14651,15,2309.838818667084,2020-03-30
406,East,Smartphone,Sara,1,495,495,5,170.55751534194073,2024-08-12
407,South,Tablet,Hamza,23,1191,27393,10,5172.684107000609,2023-11-15
408,North,Printer,Hamza,30,501,15030,15,2626.9218620908014,2023-09-14
409,South,Mouse,Ali,40,575,23000,20,2687.082063940008,2020-06-25
410,East,Printer,Hamza,16,934,14944,20,4712.4957970788855,2020-12-06
411,South,Mouse,Emma,45,1795,80775,20,10309.258220297119,2020-01-01
412,North,Tablet,John,3,1728,5184,10,1494.6346829484194,2024-07-12
413,West,Mouse,Sara,21,1473,30933,10,7762.102225165246,2023-10-25
414,East,Keyboard,Emma,22,462,10164,0,2252.661838206056,2021-10-18
415,West,Laptop,David,30,318,9540,5,3283.2859762315,2021-03-19
416,East,Tablet,Emma,49,643,31507,5,11493.893776806948,2024-06-27
417,North,Laptop,Sara,33,1909,62997,20,19428.98198361214,2024-04-07
418,North,Mouse,David,39,1367,53313,5,13160.2464336081,2021-07-06
419,South,Printer,Hamza,32,422,13504,5,3485.5729283576734,2023-09-05
420,West,Mouse,Ali,44,325,14300,15,3697.910010534775,2022-10-21
421,East,Printer,Emma,12,1818,21816,20,2323.5821114887563,2022-08-04
422,West,Monitor,Ali,8,1945,15560,15,2470.758198410214,2022-10-02
423,West,Printer,Sara,28,1420,39760,5,6960.52151058482,2021-01-17
424,South,Keyboard,Emma,8,1696,13568,15,3010.343301250447,2023-11-06
425,North,Smartphone,Sara,12,1708,20496,10,4956.977995603772,2021-01-17
426,North,Tablet,David,14,1258,17612,15,2100.7130443213828,2021-09-17
427,West,Monitor,David,3,1176,3528,5,795.953124598877,2023-04-05
428,West,Laptop,Hamza,20,1009,20180,15,4999.113252914721,2024-05-06
429,West,Mouse,David,36,1329,47844,10,11273.82167049778,2022-06-03
430,East,Monitor,Emma,1,1817,1817,20,579.8099134538874,2020-07-03
431,West,Laptop,Emma,49,1713,83937,20,23970.458210038338,2024-05-07
432,East,Laptop,Ali,32,1578,50496,0,11800.948522634026,2020-11-12
433,West,Tablet,Ali,50,404,20200,0,5070.350340264965,2020-01-29
434,East,Laptop,David,41,575,23575,20,6152.204191799638,2022-01-31
435,East,Printer,John,48,1985,95280,10,33017.50263542741,2023-05-21
436,West,Smartphone,John,37,1183,43771,15,4281.052029958265,2020-10-08
437,South,Keyboard,David,32,1688,54016,0,10000.490191418368,2024-01-12
438,West,Tablet,Sara,6,1591,9546,15,2558.739893735341,2022-10-06
439,North,Smartphone,John,24,303,7272,10,1045.605566745326,2024-08-16
440,West,Laptop,Emma,34,513,17442,0,2611.1166612698576,2022-02-04
441,North,Laptop,John,28,1971,55188,15,15189.558145700375,2020-04-21
442,South,Tablet,Ali,12,1126,13512,15,4099.088673352508,2024-08-21
443,South,Printer,John,23,253,5819,20,1831.8586049469516,2022-05-09
444,West,Printer,Emma,18,1421,25578,20,2308.0771447300403,2021-05-31
445,East,Laptop,Hamza,21,180,3780,5,941.7880198062867,2022-07-12
446,West,Laptop,John,16,1323,21168,0,5791.424756365676,2020-12-15
447,South,Printer,David,47,1471,69137,0,25570.039407717046,2024-11-01
448,West,Keyboard,Emma,33,835,27555,5,10336.878595681574,2022-06-13
449,West,Laptop,Sophia,30,1293,38790,10,10751.130752682731,2024-11-10
450,North,Keyboard,Sara,9,594,5346,20,1585.9195338041607,2022-02-20
451,East,Smartphone,Hamza,11,943,10373,20,1117.0195181396764,2023-04-19
452,South,Mouse,Hamza,18,1328,23904,0,8091.121741233858,2021-10-25
453,West,Tablet,John,40,550,22000,0,6774.277525228892,2023-07-16
454,East,Keyboard,Hamza,48,1813,87024,15,18680.126266900654,2020-08-28
455,North,Smartphone,David,38,1425,54150,0,11439.861622568922,2023-11-20
456,North,Keyboard,Sara,19,419,7961,20,2283.8317579872096,2023-02-07
457,South,Keyboard,John,6,394,2364,20,615.6784624073548,2024-07-23
458,East,Tablet,Ali,10,507,5070,15,1236.49381449299,2023-07-27
459,East,Printer,David,42,613,25746,10,5587.081185254396,2024-10-11
460,West,Printer,Sara,11,326,3586,10,1200.108353496594,2022-03-08
461,North,Laptop,John,16,970,15520,10,2639.1974684336146,2022-11-26
462,South,Printer,Sara,30,1837,55110,15,9534.981515796366,2024-01-03
463,West,Smartphone,John,23,936,21528,5,4489.0225462172475,2024-08-15
464,West,Laptop,Hamza,14,1140,15960,10,3984.912164562063,2023-01-05
465,South,Laptop,David,40,829,33160,15,3061.2811934060846,2023-03-12
466,East,Monitor,Sophia,34,643,21862,0,4197.140943059977,2021-12-13
467,West,Printer,Hamza,15,1836,27540,0,7628.937893468589,2024-05-18
468,North,Mouse,Emma,2,683,1366,10,411.0760201259496,2022-10-19
469,East,Monitor,John,25,1407,35175,10,5200.319381141018,2024-11-18
470,South,Monitor,Sara,24,1618,38832,20,6257.025585683714,2023-05-19
471,West,Printer,Hamza,16,266,4256,5,631.5696956442938,2020-09-12
472,East,Tablet,Ali,45,891,40095,15,8466.379550025695,2022-02-21
473,South,Smartphone,David,16,1947,31152,10,7816.246253746065,2020-01-26
474,South,Tablet,Hamza,6,1799,10794,15,1254.929194171807,2024-12-19
475,North,Laptop,Hamza,39,377,14703,5,2868.880124404002,2020-11-25
476,East,Printer,Sophia,7,1136,7952,20,1552.1119303639025,2022-01-30
477,East,Keyboard,Sophia,31,247,7657,20,2058.305513207109,2021-01-09
478,North,Mouse,Ali,47,249,11703,0,2504.8295477613196,2024-11-10
479,West,Tablet,Sara,24,1845,44280,20,6096.642915420756,2024-02-14
480,North,Mouse,David,27,829,22383,20,2790.1523267756957,2024-06-08
481,East,Printer,Ali,13,748,9724,20,2874.74668625194,2023-09-01
482,South,Keyboard,Sophia,35,1877,65695,0,8068.047537010292,2021-05-27
483,North,Monitor,Sophia,8,1603,12824,20,3172.9174128943428,2020-10-29
484,South,Keyboard,David,37,1969,72853,0,13830.076571909356,2023-04-05
485,North,Monitor,David,33,782,25806,5,7209.206558856764,2023-10-08
486,West,Mouse,Hamza,42,310,13020,10,3725.6495524920956,2022-02-14
487,North,Mouse,David,8,1407,11256,10,2285.8754782858227,2020-10-22
488,North,Printer,Emma,7,1133,7931,0,2235.0854145505123,2020-10-06
489,North,Printer,Ali,16,1457,23312,10,5264.29841730114,2023-01-30
490,West,Printer,Ali,26,312,8112,5,1984.8306280380996,2022-07-12
491,East,Laptop,Emma,30,1057,31710,0,4102.527439928291,2023-01-02
492,West,Smartphone,Emma,9,778,7002,10,1834.4958854235663,2021-11-07
493,East,Laptop,John,18,551,9918,10,2418.038576055989,2023-05-28
494,West,Monitor,Sophia,13,1071,13923,20,2322.7159158699596,2021-12-23
495,South,Printer,John,42,253,10626,20,3013.717822053966,2021-04-01
496,North,Tablet,Sophia,25,1636,40900,20,7121.49003784249,2020-05-30
497,East,Laptop,Ali,18,540,9720,20,2468.975547225379,2024-08-16
498,West,Laptop,Sophia,42,1855,77910,5,24947.865053043224,2022-12-02
499,North,Laptop,David,22,1697,37334,10,10132.043816250036,2020-11-17
500,South,Laptop,Sara,6,1378,8268,15,2072.563191770389,2022-10-08
501,North,Tablet,Hamza,19,1616,30704,20,5032.961411737899,2021-01-24
502,South,Printer,John,12,970,11640,10,1668.8875164867593,2021-09-07
503,East,Monitor,Emma,3,1782,5346,10,915.5686695498207,2023-03-12
504,North,Keyboard,Hamza,36,418,15048,5,3897.511745442861,2022-09-30
505,North,Tablet,Sophia,20,1314,26280,20,7680.137519098164,2022-08-07
506,West,Laptop,John,27,1618,43686,0,15792.013134822513,2024-12-10
507,South,Smartphone,Emma,40,469,18760,10,4982.767649565749,2021-02-04
508,South,Mouse,Sara,46,1646,75716,5,26909.24948514389,2024-02-26
509,North,Tablet,John,48,1402,67296,0,13939.066720627192,2023-03-01
510,South,Printer,Ali,47,286,13442,10,3807.212383627186,2020-04-15
511,West,Keyboard,David,8,682,5456,10,1881.231946655347,2023-02-21
512,South,Monitor,Ali,18,1664,29952,15,8871.722877636414,2020-09-04
513,North,Printer,David,41,1710,70110,5,20957.698992746322,2024-09-16
514,North,Monitor,Sophia,5,790,3950,10,1387.2215102245784,2023-05-15
515,East,Mouse,Hamza,46,263,12098,0,2888.8804798181163,2023-03-23
516,West,Printer,Sara,43,392,16856,0,2768.6337696255214,2021-10-28
517,North,Tablet,Ali,47,1446,67962,20,12025.369103940237,2020-07-01
518,East,Smartphone,David,11,1566,17226,15,4039.1953746646054,2022-11-16
519,South,Laptop,Sophia,44,544,23936,15,7143.202425681019,2021-05-08
520,West,Mouse,Hamza,34,375,12750,20,2752.4374247624282,2024-09-11
521,South,Printer,Sara,8,1929,15432,20,2561.5798206833606,2022-03-20
522,East,Monitor,Ali,46,1122,51612,5,10873.132326679239,2023-12-04
523,South,Mouse,David,41,1422,58302,5,5728.49419677502,2023-06-27
524,West,Laptop,Sara,13,1828,23764,15,2617.468936447954,2022-02-23
525,East,Smartphone,David,6,459,2754,5,313.0984682177496,2022-10-16
526,East,Smartphone,Ali,38,580,22040,0,6722.103322580676,2023-12-27
527,North,Mouse,John,39,1255,48945,15,8901.379529832395,2021-02-01
528,East,Mouse,David,28,667,18676,10,2187.2121674464565,2023-07-12
529,West,Monitor,John,3,1901,5703,5,624.0337051319751,2023-06-11
530,South,Mouse,David,27,376,10152,20,2932.143183704696,2024-03-21
531,East,Monitor,Hamza,39,1539,60021,10,5597.108492933835,2020-11-16
532,South,Laptop,Sara,46,293,13478,20,3011.3587271579454,2022-12-05
533,North,Monitor,David,50,871,43550,15,10428.529536058539,2020-09-10
534,East,Monitor,Ali,49,367,17983,5,3776.343047529869,2020-09-27
535,South,Monitor,Emma,23,319,7337,15,1957.4941532081373,2021-11-12
536,South,Printer,Ali,15,494,7410,15,1701.5538440618993,2021-04-06
537,North,Tablet,Sophia,48,844,40512,5,9349.917924835434,2023-04-03
538,North,Tablet,Emma,26,1431,37206,10,3579.0839967547186,2022-01-14
539,South,Tablet,Ali,49,1762,86338,0,17006.674716821715,2024-11-01
540,North,Tablet,Ali,23,1697,39031,20,11508.691434301185,2020-04-18
541,North,Tablet,Ali,11,1599,17589,0,4315.6746402151475,2020-05-02
542,East,Monitor,Sara,35,1326,46410,15,15469.88862981662,2021-11-02
543,North,Printer,Hamza,46,772,35512,15,6431.272888869808,2020-09-04
544,North,Keyboard,Hamza,15,919,13785,20,4180.426404230115,2024-08-24
545,East,Printer,David,37,393,14541,0,3447.2193290528767,2024-01-24
546,North,Monitor,Emma,2,1923,3846,0,1131.0526348366764,2023-11-23
547,South,Tablet,Sophia,29,1169,33901,10,9544.417423616835,2022-04-26
548,North,Mouse,John,29,771,22359,15,5838.265460504815,2021-09-23
549,West,Monitor,David,26,803,20878,20,3461.021514301843,2020-07-10
550,North,Laptop,Hamza,17,761,12937,10,3739.356185267595,2020-11-29
551,South,Tablet,Sophia,2,1458,2916,20,443.6881953898246,2020-02-12
552,North,Monitor,Emma,8,1245,9960,15,2317.4198632342127,2022-12-30
553,South,Monitor,Ali,49,538,26362,10,9153.489000374073,2021-05-10
554,West,Mouse,John,1,424,424,20,53.80660187657196,2024-11-17
555,East,Monitor,Sara,11,1407,15477,0,4546.687446633381,2021-05-18
556,North,Monitor,Sophia,20,849,16980,0,3927.717202822924,2023-11-21
557,North,Printer,David,47,1904,89488,0,23192.715812585622,2022-06-21
558,East,Tablet,Hamza,48,490,23520,0,9035.819380080953,2024-10-06
559,South,Keyboard,Hamza,6,843,5058,10,775.3697403930953,2021-06-21
560,East,Keyboard,Hamza,9,1542,13878,20,1440.4730429308952,2022-02-10
561,West,Laptop,Emma,37,1425,52725,15,16827.73950715675,2020-03-29
562,East,Monitor,Sara,23,970,22310,5,6658.198832511775,2021-01-23
563,South,Keyboard,David,27,613,16551,15,2912.9459852054315,2024-09-01
564,North,Smartphone,Ali,30,504,15120,10,2851.3980485754387,2021-06-14
565,North,Tablet,Sophia,11,610,6710,10,609.3797213043724,2021-03-17
566,North,Keyboard,Sara,11,1125,12375,15,2894.6216530255783,2021-03-11
567,West,Smartphone,David,22,1687,37114,20,4859.827144952852,2023-03-02
568,West,Printer,Hamza,46,1498,68908,10,9114.513669476613,2022-01-11
569,East,Tablet,Ali,20,498,9960,5,3093.8102752868394,2022-03-15
570,North,Tablet,Sara,43,394,16942,5,4982.405237238039,2023-04-01
571,South,Monitor,Sara,18,1107,19926,15,5600.604989667606,2021-11-20
572,South,Mouse,Emma,44,1661,73084,20,18315.969408594887,2021-08-24
573,West,Printer,John,10,1167,11670,20,1037.5398081327608,2023-07-12
574,West,Monitor,Hamza,46,681,31326,15,3334.257644858684,2024-04-14
575,South,Monitor,Sara,34,842,28628,0,4297.712111100878,2021-03-01
576,East,Printer,Ali,33,1938,63954,10,20632.085083009606,2020-02-10
577,North,Tablet,Sophia,9,130,1170,10,160.82457660290885,2022-11-10
578,South,Laptop,John,21,852,17892,10,6370.667965013482,2020-02-04
579,North,Monitor,Sara,46,718,33028,5,10755.257726129274,2024-03-16
580,North,Monitor,Sara,25,773,19325,5,3886.2341072064132,2023-07-21
581,East,Printer,John,49,717,35133,15,4179.857301689598,2023-02-10
582,West,Monitor,Emma,26,260,6760,0,1800.0886681842935,2021-01-09
583,West,Printer,Sophia,13,562,7306,15,1756.980742735541,2020-09-25
584,West,Keyboard,Hamza,50,1424,71200,15,20306.605290311567,2020-06-11
585,West,Tablet,Emma,16,1633,26128,0,9763.402483353726,2022-06-28
586,North,Smartphone,John,1,1344,1344,0,469.91735841196095,2024-02-06
587,West,Smartphone,Ali,47,864,40608,0,10517.944148570665,2021-12-07
588,West,Keyboard,John,6,1612,9672,5,1475.1502546325553,2023-09-16
589,West,Printer,Sophia,22,1224,26928,10,8571.116766086245,2021-02-21
590,South,Printer,Ali,1,632,632,10,112.34122882402802,2023-11-24
591,East,Laptop,Ali,15,230,3450,20,918.1870795757474,2024-08-28
592,East,Mouse,Sophia,45,1598,71910,0,13620.89517288138,2024-07-26
593,East,Smartphone,Sophia,28,1541,43148,10,5765.616246288883,2020-05-27
594,South,Printer,David,5,683,3415,20,442.32531976811475,2024-01-11
595,East,Keyboard,Emma,26,1856,48256,20,11075.276987054687,2023-03-30
596,South,Smartphone,John,29,149,4321,10,653.8349339810053,2022-08-30
597,North,Laptop,Sophia,43,532,22876,10,3686.4023414085,2022-07-19
598,East,Mouse,Emma,40,1849,73960,20,11790.647540236008,2020-03-17
599,North,Printer,Emma,46,318,14628,0,2332.6786526737405,2023-02-02
600,North,Mouse,Sara,48,1120,53760,5,7757.111961914804,2022-01-26
601,East,Monitor,Hamza,22,688,15136,10,1770.8626266431331,2023-01-10
602,East,Tablet,John,25,1997,49925,5,17274.764012942233,2022-09-15
603,South,Smartphone,David,47,1752,82344,15,27923.49087322817,2021-12-22
604,North,Monitor,David,27,164,4428,20,1154.333699634922,2024-01-04
605,East,Mouse,Sara,14,1633,22862,20,3912.3339127472336,2020-09-03
606,East,Smartphone,Sara,49,913,44737,10,15065.004477927143,2020-05-08
607,North,Monitor,Hamza,24,1699,40776,15,4904.356946584973,2023-05-12
608,South,Printer,David,24,396,9504,15,904.0419230811518,2024-07-05
609,South,Mouse,Emma,36,214,7704,20,2122.8669763234243,2024-05-02
610,North,Mouse,Ali,48,308,14784,20,2201.333022688861,2022-10-28
611,East,Smartphone,Sophia,49,1845,90405,10,13999.119616900527,2020-09-28
612,South,Laptop,David,42,361,15162,15,3837.8623593465154,2021-10-29
613,East,Mouse,Sophia,39,1939,75621,0,10576.099619783477,2024-03-24
614,South,Mouse,Emma,33,1630,53790,0,9605.219085112136,2024-04-11
615,West,Smartphone,Emma,27,947,25569,5,5673.083098895201,2024-08-13
616,West,Printer,Ali,36,1958,70488,15,13055.41452092011,2023-05-02
617,North,Monitor,Sara,40,1764,70560,0,9886.872597916914,2024-02-05
618,North,Smartphone,Sophia,39,321,12519,15,3389.7201294513275,2023-11-22
619,East,Mouse,Hamza,46,735,33810,0,11396.376131703048,2021-09-01
620,South,Tablet,Sara,42,155,6510,20,1600.585516264817,2021-07-26
621,South,Smartphone,Sara,33,607,20031,10,2661.4559735658136,2021-11-09
622,North,Printer,John,44,1779,78276,15,21381.1945400735,2024-07-20
623,North,Smartphone,Hamza,43,1452,62436,20,6162.984591786516,2021-05-22
624,South,Laptop,Hamza,12,830,9960,5,1573.5994845958542,2023-08-14
625,North,Keyboard,John,17,1638,27846,0,9364.868463128343,2024-01-10
626,North,Mouse,Emma,50,1462,73100,20,8023.454875302125,2020-08-09
627,North,Mouse,David,11,1679,18469,20,3266.1269913767405,2022-11-10
628,North,Printer,Hamza,9,637,5733,15,1069.0914709985993,2023-04-30
629,West,Laptop,John,10,1793,17930,5,4080.796830790128,2022-11-30
630,South,Mouse,Sophia,22,1294,28468,20,8793.170430795162,2021-12-22
631,East,Keyboard,John,28,724,20272,5,6497.5086246194105,2024-07-15
632,West,Printer,Ali,3,1550,4650,15,1362.5009198759988,2024-03-29
633,East,Monitor,Sophia,40,362,14480,10,2842.797320410327,2024-11-05
634,North,Tablet,David,9,1697,15273,20,2453.9351306658255,2021-01-05
635,North,Laptop,Emma,49,111,5439,0,943.5929850247971,2024-08-24
636,East,Laptop,Ali,8,702,5616,5,954.8228639276927,2023-06-07
637,South,Mouse,John,3,910,2730,10,800.4134244805562,2022-12-21
638,East,Printer,David,22,1990,43780,15,5840.228780512386,2024-01-22
639,North,Smartphone,David,3,625,1875,0,644.7153218246497,2023-02-26
640,South,Tablet,Ali,13,801,10413,0,2788.6640849390365,2022-06-25
641,North,Laptop,Sara,40,1059,42360,15,6623.9595975795955,2022-03-25
642,South,Smartphone,Emma,32,1470,47040,10,8997.99327310344,2020-02-19
643,North,Keyboard,David,37,1684,62308,20,8060.520527261043,2020-02-17
644,East,Mouse,John,24,1426,34224,10,3819.0513342935114,2024-04-11
645,South,Tablet,Hamza,7,1899,13293,20,1329.4345742880266,2020-06-30
646,West,Smartphone,David,27,1195,32265,15,6449.813733031153,2023-09-08
647,East,Smartphone,Sara,8,1774,14192,10,1810.0655059304192,2020-08-14
648,North,Smartphone,John,4,1206,4824,10,1648.2373698162498,2022-01-14
649,West,Laptop,Emma,37,1482,54834,0,18257.36009765425,2021-05-27
650,East,Keyboard,Sophia,16,212,3392,20,530.5929427250259,2023-07-23
651,East,Monitor,Ali,11,1647,18117,0,4252.685137984224,2024-04-05
652,West,Smartphone,Sara,43,179,7697,20,1760.2735206211978,2020-05-25
653,North,Printer,Hamza,22,1088,23936,20,2110.721309527658,2020-11-21
654,South,Smartphone,Ali,46,1280,58880,15,6942.2019306906495,2023-07-18
655,East,Mouse,Sara,6,480,2880,15,511.17404342588287,2020-08-24
656,East,Laptop,Hamza,17,105,1785,20,518.8907498810033,2020-06-22
657,South,Smartphone,Hamza,33,822,27126,5,5792.253605021013,2020-09-28
658,North,Keyboard,David,8,303,2424,20,495.6903821318113,2024-03-23
659,North,Smartphone,Sara,47,408,19176,0,3397.724648900071,2023-10-05
660,West,Mouse,Emma,15,339,5085,15,681.3072221132979,2021-09-10
661,South,Keyboard,John,42,445,18690,20,5532.09300713513,2020-06-07
662,South,Printer,Sophia,22,578,12716,0,3742.440838948507,2020-04-29
663,West,Monitor,David,48,149,7152,20,1882.3852465195955,2023-07-27
